X    Y    T
7.5758    9.5960    35.5089
7.5758    10.1010    35.9468
7.5758    10.6061    36.3982
7.5758    11.1111    36.8636
7.5758    11.6162    37.3438
7.5758    12.1212    37.8394
7.5758    12.6263    38.3512
7.5758    13.1313    38.8798
7.5758    13.6364    39.4261
7.5758    14.1414    39.9908
7.5758    14.6465    40.5748
7.5758    15.1515    41.1789
7.5758    15.6566    41.8040
7.5758    16.1616    42.4509
7.5758    16.6667    43.1206
7.5758    17.1717    43.8141
7.5758    17.6768    44.5323
7.5758    18.1818    45.2764
7.5758    18.6869    46.0473
7.5758    19.1919    46.8463
7.5758    19.6970    47.6744
7.5758    20.2020    48.5330
7.5758    20.7071    49.4232
7.5758    21.2121    50.3464
7.5758    21.7172    51.3040
7.5758    22.2222    52.2975
7.5758    22.7273    53.3283
7.5758    23.2323    54.3980
7.5758    23.7374    55.5084
7.5758    24.2424    56.6612
7.5758    24.7475    57.8583
7.5758    25.2525    59.1017
7.5758    25.7576    60.3934
7.5758    26.2626    61.7356
7.5758    26.7677    63.1307
7.5758    27.2727    64.5813
